cluster_id,summary,used_reviews
0,"i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick. bought this item to use in my android based tablet and it has worked just fine. doubled my storage capacity at a very reasonable cost. added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!","['i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick.', 'bought this item to use in my android based tablet and it has worked just fine. doubled my storage capacity at a very reasonable cost.', 'added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!']"
1,"love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder. read the reviews and settled on this card to use in my cell phone. so far so good. no problems whatsoever. have tons of space to store all my mp3s, photos and videos. great read access speed due to being hc 1 class. excellent price as i got this shortly after black friday sale. this card is great. ive noticed slight improvement in every aspect of my phone. so much space! very pleased. came on time. brand new. easy to open thanks to amazon. and it mentions on the tiny booklet that this thing is temperature resistant. thats a big plus since overuse of smartphones tend to heat em up pretty good. being from texas, the heat out here only makes em hotter. and my last sd seems to have fried. well this is a good buy. if i need another i'd definitly buy again. maybe the black and gold one. it only available in 16gb but its super fast.","['love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder.', 'read the reviews and settled on this card to use in my cell phone. so far so good. no problems whatsoever. have tons of space to store all my mp3s, photos and videos. great read access speed due to being hc 1 class. excellent price as i got this shortly after black friday sale.', ""this card is great. ive noticed slight improvement in every aspect of my phone. so much space! very pleased. came on time. brand new. easy to open thanks to amazon. and it mentions on the tiny booklet that this thing is temperature resistant. thats a big plus since overuse of smartphones tend to heat em up pretty good. being from texas, the heat out here only makes em hotter. and my last sd seems to have fried. well this is a good buy. if i need another i'd definitly buy again. maybe the black and gold one. it only available in 16gb but its super fast.""]"
2,"use this in my samsung galaxy s4. have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install. works just fine in my galaxy s4. no problems. unbelievable how much storage you can get in such a small space and for such a low price. great buy for this sandisk 16 gb memory. worked well in my samsung s4 smartphone. i mainly use the extra memory to save photos and music. like the adapter that i use frequently to copies files to my desk top pc.","['use this in my samsung galaxy s4. have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install.', 'works just fine in my galaxy s4. no problems. unbelievable how much storage you can get in such a small space and for such a low price.', 'great buy for this sandisk 16 gb memory. worked well in my samsung s4 smartphone. i mainly use the extra memory to save photos and music. like the adapter that i use frequently to copies files to my desk top pc.']"
3,"sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal. the last card i got was bad, but at least this one is working properly. sandisk is the best brand. cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well","['sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal.', 'the last card i got was bad, but at least this one is working properly. sandisk is the best brand.', 'cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well']"
4,"bought this for use with a gopro 3 black. it works as advertised and has plenty of room for photos and video. i have yet to fill this card up recording time lapse for a period of 24 hours. has worked flawlessly with my gopro hero 3 black since i placed it in the camera. purchased 2 top have on hand. others have their hero 3 cameras 34 freeze 34 , 34 shut down 34 , or write files that are not usable. i recommend this card to anyone needing a class 10 card that can handle the workload.half second timelapse, 2.7k hd video, 720p 120p video, not a problem for this card. this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.","['bought this for use with a gopro 3 black. it works as advertised and has plenty of room for photos and video. i have yet to fill this card up recording time lapse for a period of 24 hours.', 'has worked flawlessly with my gopro hero 3 black since i placed it in the camera. purchased 2 top have on hand. others have their hero 3 cameras 34 freeze 34 , 34 shut down 34 , or write files that are not usable. i recommend this card to anyone needing a class 10 card that can handle the workload.half second timelapse, 2.7k hd video, 720p 120p video, not a problem for this card.', 'this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.']"
5,"this has got to be by far the best microsd card on the market. it is very fast, was easy to set it up. i am using it in a samsung galaxy s3 and it works flawlessly. well worth the money. awesome little sd card, my phone is 32gb but i still wanted more for music and videos and this totally works great, as soon as i put it on my phone read it and also it is fast.. i am happy with my purchase.. i purchased the sandisk ultra 32gb microsdhc for some extra storage room for my samsung galaxy note 10.1 tablet. i was considering the 64 gb, but went with this card because i have the 64gb version on my galaxy note 2 phone and i have never come close to needing all that space. granted, i don't store any music on my phone but i do take a lot of photos videos and store as many apps on the microsdhc card rather than use the phone's internal memory.for the cost savings of going with the smaller 32gb card, it was a no brainer.the card has worked flawlessly since i installed it on my tablet and have had no problems with it whatsoever. plus sandisk is a big name in storage so again, it's a no brainer buy it!","['this has got to be by far the best microsd card on the market. it is very fast, was easy to set it up. i am using it in a samsung galaxy s3 and it works flawlessly. well worth the money.', 'awesome little sd card, my phone is 32gb but i still wanted more for music and videos and this totally works great, as soon as i put it on my phone read it and also it is fast.. i am happy with my purchase..', ""i purchased the sandisk ultra 32gb microsdhc for some extra storage room for my samsung galaxy note 10.1 tablet. i was considering the 64 gb, but went with this card because i have the 64gb version on my galaxy note 2 phone and i have never come close to needing all that space. granted, i don't store any music on my phone but i do take a lot of photos videos and store as many apps on the microsdhc card rather than use the phone's internal memory.for the cost savings of going with the smaller 32gb card, it was a no brainer.the card has worked flawlessly since i installed it on my tablet and have had no problems with it whatsoever. plus sandisk is a big name in storage so again, it's a no brainer buy it!""]"
6,"incredible speed, phone recognized it within moments. i was able to transfer all my books music videos and everything onto my phone and have room to spare without having to worry about a fully consumed memory card. arrived a day earlier than i even assumed.pros incredible speed.class 10exactly as orderedtons of storage!cons i'll be serious, nothing wrong at all here. super fast write speed makes using link2sd app work very well. moving music and other media to this card from cable or reader is also much faster and im not completely sure but i think i can take photos faster as well. its so much faster than normal sd's. i recommend this micro sd. it flies!the card reader was ok, tested it and worked but never really used it because its too big","[""incredible speed, phone recognized it within moments. i was able to transfer all my books music videos and everything onto my phone and have room to spare without having to worry about a fully consumed memory card. arrived a day earlier than i even assumed.pros incredible speed.class 10exactly as orderedtons of storage!cons i'll be serious, nothing wrong at all here."", 'super fast write speed makes using link2sd app work very well. moving music and other media to this card from cable or reader is also much faster and im not completely sure but i think i can take photos faster as well.', ""its so much faster than normal sd's. i recommend this micro sd. it flies!the card reader was ok, tested it and worked but never really used it because its too big""]"
7,"it is a very good product, we like the brand and we keeping buying it for our camares, phones, tablets... works perfect. no complaints. it's fast. that's why i bought it. it does what it says it's going to do works great. got it quickly, it was well packed, plugged it in an it's been working fine since. only been a month so can speak to long term reliability. will buy another one soon.","['it is a very good product, we like the brand and we keeping buying it for our camares, phones, tablets...', ""works perfect. no complaints. it's fast. that's why i bought it. it does what it says it's going to do"", ""works great. got it quickly, it was well packed, plugged it in an it's been working fine since. only been a month so can speak to long term reliability. will buy another one soon.""]"
8,"the first few weeks after i bought this, i had some problems like my phone can't detect the micro sd card . i tried formatting or repairing the card, but no success. so i returned this to sandisk and they willingly replaced this in a week. no more questions asked. and since then, i'm still using the 2nd card that i received. no problems until now. i wish i could say this card was great. been waiting for it for around a year and a half whilst using the 64gb one also sandisk which never gave me issues sadly i lost it. this card confused the heck out of me. i used it on my s4 and first off, it wouldn't recognize it. tried it on my gf's s4 and same problem.apparently it comes formatted as exfat and thought maybe reformatting it as fat32 would solve the problem. well i thought it did since my phone finally recognized it upon inserting it. a new problem arose, though. i started taking pictures to try it out and odd thing was some of the pictures became corrupted. not even viewable on the phone seconds after taking them. some worked, others not.later on, i restarted my phone for some reason or other. a while later i wanted to check the pictures again and, surprise surprise, everything was gone. i'd find out later that every time i restarted my phone everything on the card was being deleted. tried it on my gf's phone and same thing happened.tried reformatting again as fat32 using gparted couldn't hurt and it just throws errors upon starting the write sequence.too bad i can't return it as i had it shipped to me in guatemala. so that's 119 down the toilet. i have to buy a new one now, but i think i'll go for the new samsung evo ones although they don't offer a 128gb model as of this writing bummer . i bought the sandisk ultra 32gb card for use in my samsung smart phone. worked great for about 3 months. now the phone won't recognize the card neither will my computer. just went unreadable one day. very disappointed in the reliability of this card. will contact sandisk as it has a lifetime warranty. shall see if they'll stand behind their product.","[""the first few weeks after i bought this, i had some problems like my phone can't detect the micro sd card . i tried formatting or repairing the card, but no success. so i returned this to sandisk and they willingly replaced this in a week. no more questions asked. and since then, i'm still using the 2nd card that i received. no problems until now."", ""i wish i could say this card was great. been waiting for it for around a year and a half whilst using the 64gb one also sandisk which never gave me issues sadly i lost it. this card confused the heck out of me. i used it on my s4 and first off, it wouldn't recognize it. tried it on my gf's s4 and same problem.apparently it comes formatted as exfat and thought maybe reformatting it as fat32 would solve the problem. well i thought it did since my phone finally recognized it upon inserting it. a new problem arose, though. i started taking pictures to try it out and odd thing was some of the pictures became corrupted. not even viewable on the phone seconds after taking them. some worked, others not.later on, i restarted my phone for some reason or other. a while later i wanted to check the pictures again and, surprise surprise, everything was gone. i'd find out later that every time i restarted my phone everything on the card was being deleted. tried it on my gf's phone and same thing happened.tried reformatting again as fat32 using gparted couldn't hurt and it just throws errors upon starting the write sequence.too bad i can't return it as i had it shipped to me in guatemala. so that's 119 down the toilet. i have to buy a new one now, but i think i'll go for the new samsung evo ones although they don't offer a 128gb model as of this writing bummer ."", ""i bought the sandisk ultra 32gb card for use in my samsung smart phone. worked great for about 3 months. now the phone won't recognize the card neither will my computer. just went unreadable one day. very disappointed in the reliability of this card. will contact sandisk as it has a lifetime warranty. shall see if they'll stand behind their product.""]"
9,"nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video. i picked up this storage device to use in my phone. i only had a 1 gig mini sd in there for music ad it was getting pretty full. now 30 plus gigs of free space later i can download to my hearts content. this was an inexpensive way to get my galaxy note ii from 16gb to 32gb of memory. its plenty fast and can hold lots of photos, music, etc.","['nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video.', 'i picked up this storage device to use in my phone. i only had a 1 gig mini sd in there for music ad it was getting pretty full. now 30 plus gigs of free space later i can download to my hearts content.', 'this was an inexpensive way to get my galaxy note ii from 16gb to 32gb of memory. its plenty fast and can hold lots of photos, music, etc.']"
