cluster_id,summary,used_reviews
-1,"this is a great memory card that i've put into my phone for music and picture storage. it works exactly as advertised. this went into my new samsung galaxy light cell phone to store my music files and my cell phone photos. zero problems. these sd cards just work until the don't . sandisk is a top brand and i have no trouble recommending this. look through the many dozens of other recommendations, too. class 10 uhs 1 is one of the fastest protocols available currently. great sandisk micro sd card. havent had anyproblems with this one. its fast and it loads good. i approve this","[""this is a great memory card that i've put into my phone for music and picture storage. it works exactly as advertised."", ""this went into my new samsung galaxy light cell phone to store my music files and my cell phone photos. zero problems. these sd cards just work until the don't . sandisk is a top brand and i have no trouble recommending this. look through the many dozens of other recommendations, too. class 10 uhs 1 is one of the fastest protocols available currently."", 'great sandisk micro sd card. havent had anyproblems with this one. its fast and it loads good. i approve this']"
0,"i use it to extend nook's memory. not much to say. it works well enough so i can forget it exists. happily nestled in the memory slot of my nook tablet and performing as promised. now, if only the nook memory slot were easier to access.... all well. the card arrived on time, well packaged, and has been chugging right along for two months now. i would definately recommend it to any lover of video, music, or other space consuming files. it's a fast card, reliable, and it offers tons more space for my nook hd. solid buy that you won't regret.","[""i use it to extend nook's memory. not much to say. it works well enough so i can forget it exists."", 'happily nestled in the memory slot of my nook tablet and performing as promised. now, if only the nook memory slot were easier to access.... all well. the card arrived on time, well packaged, and has been chugging right along for two months now. i would definately recommend it to any lover of video, music, or other space consuming files.', ""it's a fast card, reliable, and it offers tons more space for my nook hd. solid buy that you won't regret.""]"
1,i just recently received a new nook hd tablet as a gift and wanted to increase the storage capacity as well as convert it to an android base system with the n2a software! this card was compatible and has really increased the flexibility of my new nook without having to root the system and void my warranty. i can use my new nook either way. plus the card was at a reasonable price and really the latest in technology! i bought this to create a bootable sd card so that my nook hd could run pure android instead of the native nook os. it works beautifully. i bought this micro sdhc card for my nook hd device because i was going to install n2a and it worked perfectly.,"['i just recently received a new nook hd tablet as a gift and wanted to increase the storage capacity as well as convert it to an android base system with the n2a software! this card was compatible and has really increased the flexibility of my new nook without having to root the system and void my warranty. i can use my new nook either way. plus the card was at a reasonable price and really the latest in technology!', 'i bought this to create a bootable sd card so that my nook hd could run pure android instead of the native nook os. it works beautifully.', 'i bought this micro sdhc card for my nook hd device because i was going to install n2a and it worked perfectly.']"
2,"really fast processing speeds and saves crystal clear footage. haven't had any problems with it and don't expect to have any. this product has excellent quality! no problems so far. fast reading and data transferring. i love it! taking pictures like crazy without any worries. reliable product indeed. i have used this brand for a while, and no complaints... writing hd video to them quite often no issues.","[""really fast processing speeds and saves crystal clear footage. haven't had any problems with it and don't expect to have any."", 'this product has excellent quality! no problems so far. fast reading and data transferring. i love it! taking pictures like crazy without any worries. reliable product indeed.', 'i have used this brand for a while, and no complaints... writing hd video to them quite often no issues.']"
3,"the best quality there is in memories is super fast, wonderful and cantiad of gigas is very good, the best brand and speed nice product, perfect package and speed of recording. my camera will stay better with this memory. i recommend for all. best memory i have found for consistency and high speed. ideal for any modern application, especially high definition video recording.","['the best quality there is in memories is super fast, wonderful and cantiad of gigas is very good, the best brand and speed', 'nice product, perfect package and speed of recording. my camera will stay better with this memory. i recommend for all.', 'best memory i have found for consistency and high speed. ideal for any modern application, especially high definition video recording.']"
4,"works flawlessly, never had any problems with it and i've moved data on and off of it constantly. i have copied and transported a large amount of data and it work, and no errors. i will purchase more of these.","[""works flawlessly, never had any problems with it and i've moved data on and off of it constantly."", 'i have copied and transported a large amount of data and it work, and no errors. i will purchase more of these.']"
5,"does what it suppose to do....works great works well. good price. would buy another. good storage for any digital file. it worked well that one time i put some files on it. it was easily read by my computer and phone. then i lost it because it was so tiny. oh well! it works like it's supposed to. no lost files yet and it's big storage for it's microness. class 10, highest class so far!","['does what it suppose to do....works great works well. good price. would buy another. good storage for any digital file.', 'it worked well that one time i put some files on it. it was easily read by my computer and phone. then i lost it because it was so tiny. oh well!', ""it works like it's supposed to. no lost files yet and it's big storage for it's microness. class 10, highest class so far!""]"
6,"i use this with a nifty minidrive, ... to extend the built in ssd in my macbook pro. i highly recommend it for anyone needing a speedy flash card. i was really excited when this came out i have a mac air and a lot of music and film on it so the ability to stick this in my minidrive was great, it was that or buy a 128gb minidrive air which is like 30 more that this and i already had a minidrive. problem is its not very fast, not fast enough, my girlfriend has a new 128gb minidrive and it runs way faster than this in my old adapter and new sandisk 128. its great though 128gb in this little chip glad its out cause now its just a matter of time before they make it better.thanks i love this. i am using it to add additional storage space to my mb air together with the minidrive. i may not have comparable speed to an actual ssd but for audio files and photos it is good.","['i use this with a nifty minidrive, ... to extend the built in ssd in my macbook pro. i highly recommend it for anyone needing a speedy flash card.', 'i was really excited when this came out i have a mac air and a lot of music and film on it so the ability to stick this in my minidrive was great, it was that or buy a 128gb minidrive air which is like 30 more that this and i already had a minidrive. problem is its not very fast, not fast enough, my girlfriend has a new 128gb minidrive and it runs way faster than this in my old adapter and new sandisk 128. its great though 128gb in this little chip glad its out cause now its just a matter of time before they make it better.thanks', 'i love this. i am using it to add additional storage space to my mb air together with the minidrive. i may not have comparable speed to an actual ssd but for audio files and photos it is good.']"
7,"es un producto que recomiendo ampliamente solo se instala en el telefono este lo formatea y listo esta en fincion para ser utilizado al 100 muy bueno, realmente es rapido como dice, mi galaxy s2 arranca mucho mas rapido que con la msd que ten a anteriormente que era clase 4 este fue una buena compras ha sido todo lo que esperaba del producto. fue un bueno producto. llego en el momento indicado.","['es un producto que recomiendo ampliamente solo se instala en el telefono este lo formatea y listo esta en fincion para ser utilizado al 100', 'muy bueno, realmente es rapido como dice, mi galaxy s2 arranca mucho mas rapido que con la msd que ten a anteriormente que era clase 4', 'este fue una buena compras ha sido todo lo que esperaba del producto. fue un bueno producto. llego en el momento indicado.']"
8,"how do i praise extra memory? it fills my mp3 player with every song my heart desires, the sound quality is perfect. the ease of use is superb. it's great. i'm so happy that upgradable memory exists. i get to listen to a plethora of podcasts, music, and instructional mp3s. thank you sandisk! i am a music junkie and i use my phone as much as a mp3 player and video recorder, then as an actual phone, that i chew up memory quick. thanks, to sandisk and my q10 i can keep expanding my storage.","[""how do i praise extra memory? it fills my mp3 player with every song my heart desires, the sound quality is perfect. the ease of use is superb. it's great."", ""i'm so happy that upgradable memory exists. i get to listen to a plethora of podcasts, music, and instructional mp3s. thank you sandisk!"", 'i am a music junkie and i use my phone as much as a mp3 player and video recorder, then as an actual phone, that i chew up memory quick. thanks, to sandisk and my q10 i can keep expanding my storage.']"
9,"picked up a note 3 and added this card for an extra 32gb. scandisk is top of the line and never gives me any issues when i use their cards. highly recommended. great card for note 2 and galaxy 3...you can't do this on iphone..lolyou need more storage get this...but i don't really like scandisk..don't trust them..i read they have a lot problems with there cards. great microsdhc card, use it on my phone for extra storage. i have used this brand in the past and it works great. never a problem with scandisk.","['picked up a note 3 and added this card for an extra 32gb. scandisk is top of the line and never gives me any issues when i use their cards. highly recommended.', ""great card for note 2 and galaxy 3...you can't do this on iphone..lolyou need more storage get this...but i don't really like scandisk..don't trust them..i read they have a lot problems with there cards."", 'great microsdhc card, use it on my phone for extra storage. i have used this brand in the past and it works great. never a problem with scandisk.']"
10,great price and just what i needed i would recomend this product i think all scan disk products are good scan disk 64 gig for under 40 there was nothing to decide. i spent the money and was glad i did. a scan disc is a standard thing however the price for this 32gb was a good deal and the shipping was quick. this was a good buy would definitely recommend !,"['great price and just what i needed i would recomend this product i think all scan disk products are good', 'scan disk 64 gig for under 40 there was nothing to decide. i spent the money and was glad i did.', 'a scan disc is a standard thing however the price for this 32gb was a good deal and the shipping was quick. this was a good buy would definitely recommend !']"
11,"san disk is hard to beat. you will pay more for the brand but you get a quality product. would purchase again. san disk has always been a good brand for me. it worked very well for my samsung galaxy phones and tablets. i always buy san disk as i had issues with other brands and it always works in every application i used it, phone, camera, tablet, etc.","['san disk is hard to beat. you will pay more for the brand but you get a quality product. would purchase again.', 'san disk has always been a good brand for me. it worked very well for my samsung galaxy phones and tablets.', 'i always buy san disk as i had issues with other brands and it always works in every application i used it, phone, camera, tablet, etc.']"
12,bought this as a replacement for another 64gb micro sd card i had for about two years before it died on me a few days ago. no issues with this as of yet. loaded up just fine read and write speeds seem fine as i was able to transfer over 27gbs of data in a few minutes. using it in a note 3 with no issues. replaced another brand class 10 32 gb micro sd card for my phone. i didn't know how bad i had it before i put this in and started transferring files. it was so much faster than my previous one. i am pleased.no issues with delivery or description. i've heard bad things about this 64gb micro sd card crapping out after a few weeks but sk far so good. transfer speeds are normal but i like to be space. for the price it was a steal!would recommend.,"['bought this as a replacement for another 64gb micro sd card i had for about two years before it died on me a few days ago. no issues with this as of yet. loaded up just fine read and write speeds seem fine as i was able to transfer over 27gbs of data in a few minutes. using it in a note 3 with no issues.', ""replaced another brand class 10 32 gb micro sd card for my phone. i didn't know how bad i had it before i put this in and started transferring files. it was so much faster than my previous one. i am pleased.no issues with delivery or description."", ""i've heard bad things about this 64gb micro sd card crapping out after a few weeks but sk far so good. transfer speeds are normal but i like to be space. for the price it was a steal!would recommend.""]"
13,"i bought this card as high speed external memory for my asus me302c tablet to play movies, music, etc. the card meets all of my expectations, and was pleasantly surprised to discover that it had absolutely no crapware preloaded. no compatibility issues whatsoever. i use this card in my tablet, no problems, very fast. excellent product and very highly recommendit was just what i needed for my tablet. just the right amount of memory and the right price i was pleasantly surprised that my card arrived ahead of schedule. that's always a plus in my book. the works without a hitch. i was able to copy the files from my 16gb card to this one relatively quickly and very easily. my samsung galaxy tab 2 7.0 read the card perfectly. i have no complaints about the card although i expected the write speed to be a little faster. after all is said and done i would definitely recommend this card for your tablet, smart phone, or any other device that allows for expandable memory.","['i bought this card as high speed external memory for my asus me302c tablet to play movies, music, etc. the card meets all of my expectations, and was pleasantly surprised to discover that it had absolutely no crapware preloaded. no compatibility issues whatsoever.', 'i use this card in my tablet, no problems, very fast. excellent product and very highly recommendit was just what i needed for my tablet. just the right amount of memory and the right price', ""i was pleasantly surprised that my card arrived ahead of schedule. that's always a plus in my book. the works without a hitch. i was able to copy the files from my 16gb card to this one relatively quickly and very easily. my samsung galaxy tab 2 7.0 read the card perfectly. i have no complaints about the card although i expected the write speed to be a little faster. after all is said and done i would definitely recommend this card for your tablet, smart phone, or any other device that allows for expandable memory.""]"
