cluster_id,summary,used_reviews
0,"speed is meh. size is good no troubles it comes with a full sized sd converter too. i put it into my tablet. very fast for taking full hd videos, and for transfering to the pc. great quality, zero problems at all. a legit product from sandisk! fast! reliable! huge storage. already own 2 for my mobile devices. transfer speeds are awesome. no problems to date. great buy.","['speed is meh. size is good no troubles it comes with a full sized sd converter too. i put it into my tablet.', 'very fast for taking full hd videos, and for transfering to the pc. great quality, zero problems at all. a legit product from sandisk!', 'fast! reliable! huge storage. already own 2 for my mobile devices. transfer speeds are awesome. no problems to date. great buy.']"
1,i've ordered other sd cards before but this one is the best overall. shipping was excellent fast and reliable. i would recommend it to anyone who is looking for a quality product. thanks again! great memory card! got this on one amazon's daily deals at a terrific price! getting ready to upgrade my cell phone and want to have a larger capacity memory card ready to go. this is just what i needed! what can i say. it was a good price and a large capacity card. it hasn't posed any problems and i use it every day in my galaxy note ii.,"[""i've ordered other sd cards before but this one is the best overall. shipping was excellent fast and reliable. i would recommend it to anyone who is looking for a quality product. thanks again!"", ""great memory card! got this on one amazon's daily deals at a terrific price! getting ready to upgrade my cell phone and want to have a larger capacity memory card ready to go. this is just what i needed!"", ""what can i say. it was a good price and a large capacity card. it hasn't posed any problems and i use it every day in my galaxy note ii.""]"
2,i use this card in my smartphone and it works great. it's fast and roomy i got the 16gb version enough to store all the music and video i need. it was immediately recognized by my samsung smartphone when i put it in about 6 months ago and i've had no reason to take it out ever since. bought this for my girlfriend.the card works very nice and is a great way to up your storage on your cell phone.this is currently in a samsung galaxy s4. this card works perfectly. all i had to do was format it and pop it into my galaxy s3. now i use it to keep some movies and all of my music on my cell phone.,"[""i use this card in my smartphone and it works great. it's fast and roomy i got the 16gb version enough to store all the music and video i need. it was immediately recognized by my samsung smartphone when i put it in about 6 months ago and i've had no reason to take it out ever since."", 'bought this for my girlfriend.the card works very nice and is a great way to up your storage on your cell phone.this is currently in a samsung galaxy s4.', 'this card works perfectly. all i had to do was format it and pop it into my galaxy s3. now i use it to keep some movies and all of my music on my cell phone.']"
3,sandisk never disappoints. as always sandisk products are worth every penny. nice product and quality and works great. i recommend this product to everyone. sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal. cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well,"['sandisk never disappoints. as always sandisk products are worth every penny. nice product and quality and works great. i recommend this product to everyone.', 'sandisk is far away the best memory card ever.i used to this brand because it never fails.the future of this kind is eternal.', 'cant complain about anything sandisk. i buy this product anytime i need a memory card.. prices are decent and storage capacity is as well']"
4,"i bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on amazon. have yet to have problems with the card. has worked flawlessly with my gopro hero 3 black since i placed it in the camera. purchased 2 top have on hand. others have their hero 3 cameras 34 freeze 34 , 34 shut down 34 , or write files that are not usable. i recommend this card to anyone needing a class 10 card that can handle the workload.half second timelapse, 2.7k hd video, 720p 120p video, not a problem for this card. this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.","[""i bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on amazon. have yet to have problems with the card."", 'has worked flawlessly with my gopro hero 3 black since i placed it in the camera. purchased 2 top have on hand. others have their hero 3 cameras 34 freeze 34 , 34 shut down 34 , or write files that are not usable. i recommend this card to anyone needing a class 10 card that can handle the workload.half second timelapse, 2.7k hd video, 720p 120p video, not a problem for this card.', 'this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.']"
5,"sandisk 16gb micro sdhcworks as advertised.good quality.pretty inexpensive price considering.i would recommend it to anyone in need of a micro sd card. good micro sd card. i love sandisk's products because they have a good warranty policy. i would recommend this product. best, most reliable microsd card you can get. i use it for all my devices phones, tablets, cameras, camcorders, gopro cameras...","['sandisk 16gb micro sdhcworks as advertised.good quality.pretty inexpensive price considering.i would recommend it to anyone in need of a micro sd card.', ""good micro sd card. i love sandisk's products because they have a good warranty policy. i would recommend this product."", 'best, most reliable microsd card you can get. i use it for all my devices phones, tablets, cameras, camcorders, gopro cameras...']"
6,"the advertisement calls this card a class 10 card however i was not able to get class 10 speeds with this card. sd cards seem to be much faster at read write then microsd cards. i get about 10mb s write speed when copying a file to my sd card through my phone usb cable. i get the same transfer rate when in an adapter. these small memory cards seem to be very limited on their write speed. also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. the read speeds seem to cap out at about 18mb s but i did see 25mb s on small files. one thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10mb s. i was getting 8.6mb s when writing a 4.6gb movie file to this card. all in all, this is an excellent card and beyond worth the money for what you get. i love it for my evo 4g lte and my previous phone the evo 4g. the only reason i gave it 4 stars is because it did not perform as advertised at 30mb s. however, if you are thinking of getting this memory card for an android phone and don't want to pay big bucks, this is your card. stop reading and buy it, i'm glad i did. super fast write speed makes using link2sd app work very well. moving music and other media to this card from cable or reader is also much faster and im not completely sure but i think i can take photos faster as well. its so much faster than normal sd's. i recommend this micro sd. it flies!the card reader was ok, tested it and worked but never really used it because its too big","[""the advertisement calls this card a class 10 card however i was not able to get class 10 speeds with this card. sd cards seem to be much faster at read write then microsd cards. i get about 10mb s write speed when copying a file to my sd card through my phone usb cable. i get the same transfer rate when in an adapter. these small memory cards seem to be very limited on their write speed. also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. the read speeds seem to cap out at about 18mb s but i did see 25mb s on small files. one thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10mb s. i was getting 8.6mb s when writing a 4.6gb movie file to this card. all in all, this is an excellent card and beyond worth the money for what you get. i love it for my evo 4g lte and my previous phone the evo 4g. the only reason i gave it 4 stars is because it did not perform as advertised at 30mb s. however, if you are thinking of getting this memory card for an android phone and don't want to pay big bucks, this is your card. stop reading and buy it, i'm glad i did."", 'super fast write speed makes using link2sd app work very well. moving music and other media to this card from cable or reader is also much faster and im not completely sure but i think i can take photos faster as well.', ""its so much faster than normal sd's. i recommend this micro sd. it flies!the card reader was ok, tested it and worked but never really used it because its too big""]"
7,"this is great. it gives me a lot of extra storage space for my phone. it just worked out of the box. perfect. great price especially for the size and speed, this maxed out my note 2 smartphone and i am very pleased with the speed of delivery and the cost. great price and great manufacture. the item met my needs for my new phone, i'll have ample storage now using this device.","['this is great. it gives me a lot of extra storage space for my phone. it just worked out of the box. perfect.', 'great price especially for the size and speed, this maxed out my note 2 smartphone and i am very pleased with the speed of delivery and the cost.', ""great price and great manufacture. the item met my needs for my new phone, i'll have ample storage now using this device.""]"
8,"the first few weeks after i bought this, i had some problems like my phone can't detect the micro sd card . i tried formatting or repairing the card, but no success. so i returned this to sandisk and they willingly replaced this in a week. no more questions asked. and since then, i'm still using the 2nd card that i received. no problems until now. i wish i could say this card was great. been waiting for it for around a year and a half whilst using the 64gb one also sandisk which never gave me issues sadly i lost it. this card confused the heck out of me. i used it on my s4 and first off, it wouldn't recognize it. tried it on my gf's s4 and same problem.apparently it comes formatted as exfat and thought maybe reformatting it as fat32 would solve the problem. well i thought it did since my phone finally recognized it upon inserting it. a new problem arose, though. i started taking pictures to try it out and odd thing was some of the pictures became corrupted. not even viewable on the phone seconds after taking them. some worked, others not.later on, i restarted my phone for some reason or other. a while later i wanted to check the pictures again and, surprise surprise, everything was gone. i'd find out later that every time i restarted my phone everything on the card was being deleted. tried it on my gf's phone and same thing happened.tried reformatting again as fat32 using gparted couldn't hurt and it just throws errors upon starting the write sequence.too bad i can't return it as i had it shipped to me in guatemala. so that's 119 down the toilet. i have to buy a new one now, but i think i'll go for the new samsung evo ones although they don't offer a 128gb model as of this writing bummer . i got this card only a few months ago, used it on a note 3, now it has failed. no matter what i try, attempts to format the drive or edit the files on it, whether using my computer or the phone, have all failed. the card's data is now essentially read only, which is the only saving grace of this since i could at least save my data.previous to this i had an issue with it corrupting photos randomly, with increasing regularity as it grew closer to complete failure. i am now going to be avoiding sandisk when possible","[""the first few weeks after i bought this, i had some problems like my phone can't detect the micro sd card . i tried formatting or repairing the card, but no success. so i returned this to sandisk and they willingly replaced this in a week. no more questions asked. and since then, i'm still using the 2nd card that i received. no problems until now."", ""i wish i could say this card was great. been waiting for it for around a year and a half whilst using the 64gb one also sandisk which never gave me issues sadly i lost it. this card confused the heck out of me. i used it on my s4 and first off, it wouldn't recognize it. tried it on my gf's s4 and same problem.apparently it comes formatted as exfat and thought maybe reformatting it as fat32 would solve the problem. well i thought it did since my phone finally recognized it upon inserting it. a new problem arose, though. i started taking pictures to try it out and odd thing was some of the pictures became corrupted. not even viewable on the phone seconds after taking them. some worked, others not.later on, i restarted my phone for some reason or other. a while later i wanted to check the pictures again and, surprise surprise, everything was gone. i'd find out later that every time i restarted my phone everything on the card was being deleted. tried it on my gf's phone and same thing happened.tried reformatting again as fat32 using gparted couldn't hurt and it just throws errors upon starting the write sequence.too bad i can't return it as i had it shipped to me in guatemala. so that's 119 down the toilet. i have to buy a new one now, but i think i'll go for the new samsung evo ones although they don't offer a 128gb model as of this writing bummer ."", ""i got this card only a few months ago, used it on a note 3, now it has failed. no matter what i try, attempts to format the drive or edit the files on it, whether using my computer or the phone, have all failed. the card's data is now essentially read only, which is the only saving grace of this since i could at least save my data.previous to this i had an issue with it corrupting photos randomly, with increasing regularity as it grew closer to complete failure. i am now going to be avoiding sandisk when possible""]"
9,"i purchased this to expand the storage space of my samsung galaxy s3 and i love it! it's fast and offers lots of storage space. i use it to store several full length hd movies on my phone which i view when travelling. in addition i have tons of music on it too. nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video. great storage for my android phone, practically unlimited space for music. easy to install, and it has been reliable so far.","[""i purchased this to expand the storage space of my samsung galaxy s3 and i love it! it's fast and offers lots of storage space. i use it to store several full length hd movies on my phone which i view when travelling. in addition i have tons of music on it too."", 'nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video.', 'great storage for my android phone, practically unlimited space for music. easy to install, and it has been reliable so far.']"
