cluster_id,summary,used_reviews
-1,"great fast storage. works great as my galaxy s4 storage card. you can always rely on sandisk products. pay a little more sometimes, but worth it. works perfectly!!! couldn't ask for a better card and price was good too. got two one for each smart phone and my wife loves hers too finaly got lots of free space.sandisk ultra 64 gb microsdxc class 10 uhs 1 memory card with adapter... great buy for this sandisk 16 gb memory. worked well in my samsung s4 smartphone. i mainly use the extra memory to save photos and music. like the adapter that i use frequently to copies files to my desk top pc.","['great fast storage. works great as my galaxy s4 storage card. you can always rely on sandisk products. pay a little more sometimes, but worth it.', ""works perfectly!!! couldn't ask for a better card and price was good too. got two one for each smart phone and my wife loves hers too finaly got lots of free space.sandisk ultra 64 gb microsdxc class 10 uhs 1 memory card with adapter..."", 'great buy for this sandisk 16 gb memory. worked well in my samsung s4 smartphone. i mainly use the extra memory to save photos and music. like the adapter that i use frequently to copies files to my desk top pc.']"
0,"love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder. the card was good. haven't had a problem with it yet. good price. fit the product i bought it for. good memory card. no issues. works as it should. price is great when you are able to find it on a lightning deal!","['love this card, its fast and sports an insane 128gb of storage. amazon had a killer price on it too, well below the big box stores. works perfect with my phone and my hd video recorder.', ""the card was good. haven't had a problem with it yet. good price. fit the product i bought it for."", 'good memory card. no issues. works as it should. price is great when you are able to find it on a lightning deal!']"
1,"i bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on amazon. have yet to have problems with the card. works perfectly in my gopro hero3. can't ask for more for the price. no issues with the card to date. this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.","[""i bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on amazon. have yet to have problems with the card."", ""works perfectly in my gopro hero3. can't ask for more for the price. no issues with the card to date."", 'this memory card works great with my new gopro hero 3 black. the footage looks incredible, and the filming time allows me to get a solid 45 minutes of action in.']"
2,"this works very well. it is a class 10 memory card which all video cameras like. memory that is less than a class 6 plays back on some camcorders with a jerky playback. not with this memory chip. worth the money and at 64gb of storage lots of video time, photos and music storage. the added value of the adapter is a plus. this is a five star product. art d long island n.y. this worked really well for me. i used it in a gopro camera for recording a couple of hours of video. love the storage space. bought this to use in a video camera. it's super fast and holds a ton of data. buy this one!","['this works very well. it is a class 10 memory card which all video cameras like. memory that is less than a class 6 plays back on some camcorders with a jerky playback. not with this memory chip. worth the money and at 64gb of storage lots of video time, photos and music storage. the added value of the adapter is a plus. this is a five star product. art d long island n.y.', 'this worked really well for me. i used it in a gopro camera for recording a couple of hours of video. love the storage space.', ""bought this to use in a video camera. it's super fast and holds a ton of data. buy this one!""]"
3,"there's not much to be said for this except that it works as advertised. i'm happy with the purchase and would buy again. works perfect. no complaints. it's fast. that's why i bought it. it does what it says it's going to do works great. got it quickly, it was well packed, plugged it in an it's been working fine since. only been a month so can speak to long term reliability. will buy another one soon.","[""there's not much to be said for this except that it works as advertised. i'm happy with the purchase and would buy again."", ""works perfect. no complaints. it's fast. that's why i bought it. it does what it says it's going to do"", ""works great. got it quickly, it was well packed, plugged it in an it's been working fine since. only been a month so can speak to long term reliability. will buy another one soon.""]"
4,"i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick. i bought this memory for my microsoft surface rt. it works great and it is super fast. i am storing movies, music and pictures. great! added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!","['i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick.', 'i bought this memory for my microsoft surface rt. it works great and it is super fast. i am storing movies, music and pictures. great!', 'added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!']"
5,"card works great. it shipped very quickly. it doesn't hold 64gb of data, more like 59gb but either way it gives me all the space i need on my phone for music and pictures. i use this card in my smartphone and it works great. it's fast and roomy i got the 16gb version enough to store all the music and video i need. it was immediately recognized by my samsung smartphone when i put it in about 6 months ago and i've had no reason to take it out ever since. the card works well. purchased 64 gb to use in my phone as that will store a lot of pix and tunes! ah, but the phone does not recognize the 64, and i can only use about half the memory.","[""card works great. it shipped very quickly. it doesn't hold 64gb of data, more like 59gb but either way it gives me all the space i need on my phone for music and pictures."", ""i use this card in my smartphone and it works great. it's fast and roomy i got the 16gb version enough to store all the music and video i need. it was immediately recognized by my samsung smartphone when i put it in about 6 months ago and i've had no reason to take it out ever since."", 'the card works well. purchased 64 gb to use in my phone as that will store a lot of pix and tunes! ah, but the phone does not recognize the 64, and i can only use about half the memory.']"
6,"use this in my samsung galaxy s4. have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install. i have this in my galaxy s 3 and it works great, i've had no problems with it. highly recommend. works just fine in my galaxy s4. no problems. unbelievable how much storage you can get in such a small space and for such a low price.","['use this in my samsung galaxy s4. have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install.', ""i have this in my galaxy s 3 and it works great, i've had no problems with it. highly recommend."", 'works just fine in my galaxy s4. no problems. unbelievable how much storage you can get in such a small space and for such a low price.']"
7,nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video. i bought this for my galaxy cell phone and i love having the extra space fro music and large picture files. i got this for my phone and it is working well as storage for my music and images. i would order this again if i needed another.,"['nice to be able to stuff 20gb of music and movie files on my phone. and still have room to take lots of photos and video.', 'i bought this for my galaxy cell phone and i love having the extra space fro music and large picture files.', 'i got this for my phone and it is working well as storage for my music and images. i would order this again if i needed another.']"
8,"the last card i got was bad, but at least this one is working properly. sandisk is the best brand. i have purchased several sandisk sd cards for its reliability and function. this is just one of the purchases and i will be ordering more. it works for my tablet, camera and computer. love it ! what can i say? this card just works. i'm honestly not a fan of sandisk since their 64gb ultra microsd died on me soon after my baby was born. i lost several weeks of photos, and i was quite angry.to be fair, they did send a new one after i sent them a photo of the old one snapped in half.","['the last card i got was bad, but at least this one is working properly. sandisk is the best brand.', 'i have purchased several sandisk sd cards for its reliability and function. this is just one of the purchases and i will be ordering more. it works for my tablet, camera and computer. love it !', ""what can i say? this card just works. i'm honestly not a fan of sandisk since their 64gb ultra microsd died on me soon after my baby was born. i lost several weeks of photos, and i was quite angry.to be fair, they did send a new one after i sent them a photo of the old one snapped in half.""]"
9,"the advertisement calls this card a class 10 card however i was not able to get class 10 speeds with this card. sd cards seem to be much faster at read write then microsd cards. i get about 10mb s write speed when copying a file to my sd card through my phone usb cable. i get the same transfer rate when in an adapter. these small memory cards seem to be very limited on their write speed. also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. the read speeds seem to cap out at about 18mb s but i did see 25mb s on small files. one thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10mb s. i was getting 8.6mb s when writing a 4.6gb movie file to this card. all in all, this is an excellent card and beyond worth the money for what you get. i love it for my evo 4g lte and my previous phone the evo 4g. the only reason i gave it 4 stars is because it did not perform as advertised at 30mb s. however, if you are thinking of getting this memory card for an android phone and don't want to pay big bucks, this is your card. stop reading and buy it, i'm glad i did. incredible speed, phone recognized it within moments. i was able to transfer all my books music videos and everything onto my phone and have room to spare without having to worry about a fully consumed memory card. arrived a day earlier than i even assumed.pros incredible speed.class 10exactly as orderedtons of storage!cons i'll be serious, nothing wrong at all here. super fast write speed makes using link2sd app work very well. moving music and other media to this card from cable or reader is also much faster and im not completely sure but i think i can take photos faster as well.","[""the advertisement calls this card a class 10 card however i was not able to get class 10 speeds with this card. sd cards seem to be much faster at read write then microsd cards. i get about 10mb s write speed when copying a file to my sd card through my phone usb cable. i get the same transfer rate when in an adapter. these small memory cards seem to be very limited on their write speed. also, this card did heat up some when transferring to it for a long period of time continuously but not too bad...just warm. the read speeds seem to cap out at about 18mb s but i did see 25mb s on small files. one thing to note, and this may be by design for this particular card but, this card is super fast when transferring small files but slow at big files so you'll see slower write speeds the longer you write to it with larger files whereas smaller files zip along one at a time at that 10mb s. i was getting 8.6mb s when writing a 4.6gb movie file to this card. all in all, this is an excellent card and beyond worth the money for what you get. i love it for my evo 4g lte and my previous phone the evo 4g. the only reason i gave it 4 stars is because it did not perform as advertised at 30mb s. however, if you are thinking of getting this memory card for an android phone and don't want to pay big bucks, this is your card. stop reading and buy it, i'm glad i did."", ""incredible speed, phone recognized it within moments. i was able to transfer all my books music videos and everything onto my phone and have room to spare without having to worry about a fully consumed memory card. arrived a day earlier than i even assumed.pros incredible speed.class 10exactly as orderedtons of storage!cons i'll be serious, nothing wrong at all here."", 'super fast write speed makes using link2sd app work very well. moving music and other media to this card from cable or reader is also much faster and im not completely sure but i think i can take photos faster as well.']"
